Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
"Perkembangan teknologi itu seharusnya hanya dijadikan alat saja tpi jgn sampai berlebihan, gunakan sewajarnya, lagi pula kecerdasan buatan itu ciptaan manusia, kita butuh AI tpi jgn lupa kalo kita makhluk sosial",Perkembangan teknologi itu seharusnya hanya dijadikan alat saja tpi jgn sampai berlebihan gunakan sewajarnya lagi pula kecerdasan buatan itu ciptaan manusia kita butuh AI tpi jgn lupa kalo kita makhluk sosial,perkembangan teknologi itu seharusnya hanya dijadikan alat saja tpi jgn sampai berlebihan gunakan sewajarnya lagi pula kecerdasan buatan itu ciptaan manusia kita butuh ai tpi jgn lupa kalo kita makhluk sosial,perkembangan teknologi itu seharusnya hanya dijadikan alat saja tapi jangan sampai berlebihan gunakan sewajarnya lagi pula kecerdasan buatan itu ciptaan manusia kita butuh ai tapi jangan lupa kalau kita makhluk sosial,"['perkembangan', 'teknologi', 'itu', 'seharusnya', 'hanya', 'dijadikan', 'alat', 'saja', 'tapi', 'jangan', 'sampai', 'berlebihan', 'gunakan', 'sewajarnya', 'lagi', 'pula', 'kecerdasan', 'buatan', 'itu', 'ciptaan', 'manusia', 'kita', 'butuh', 'ai', 'tapi', 'jangan', 'lupa', 'kalau', 'kita', 'makhluk', 'sosial']","['perkembangan', 'teknologi', 'dijadikan', 'alat', 'sewajarnya', 'kecerdasan', 'buatan', 'ciptaan', 'manusia', 'butuh', 'ai', 'lupa', 'makhluk', 'sosial']","['kembang', 'teknologi', 'jadi', 'alat', 'wajar', 'cerdas', 'buat', 'cipta', 'manusia', 'butuh', 'ai', 'lupa', 'makhluk', 'sosial']",positif
" @ikengikengKimoshi  tengah tahun 2022 smpet dnger Google lagi ngembangin semacam  sertifikasi via online platform seperti yg anda maksudkan, katanya si buat solusi kaum-kaum yg ga mampu kuliah elit mahal di kampus smacem Harvard, dkk.",tengah tahun smpet dnger Google lagi ngembangin semacam sertifikasi via online platform seperti yg anda maksudkan katanya si buat solusi kaum-kaum yg ga mampu kuliah elit mahal di kampus smacem Harvard dkk,tengah tahun smpet dnger google lagi ngembangin semacam sertifikasi via online platform seperti yg anda maksudkan katanya si buat solusi kaum-kaum yg ga mampu kuliah elit mahal di kampus smacem harvard dkk,tengah tahun smpet dnger google lagi ngembangin semacam sertifikasi via online platform seperti yang anda maksudkan katanya si buat solusi kaum-kaum yang tidak mampu kuliah elit mahal di kampus smacem harvard dan kawan-kawan,"['tengah', 'tahun', 'smpet', 'dnger', 'google', 'lagi', 'ngembangin', 'semacam', 'sertifikasi', 'via', 'online', 'platform', 'seperti', 'yang', 'anda', 'maksudkan', 'katanya', 'si', 'buat', 'solusi', 'kaum-kaum', 'yang', 'tidak', 'mampu', 'kuliah', 'elit', 'mahal', 'di', 'kampus', 'smacem', 'harvard', 'dan', 'kawan-kawan']","['smpet', 'dnger', 'google', 'ngembangin', 'sertifikasi', 'via', 'online', 'platform', 'maksudkan', 'si', 'solusi', 'kaum-kaum', 'kuliah', 'elit', 'mahal', 'kampus', 'smacem', 'harvard', 'kawan-kawan']","['smpet', 'dnger', 'google', 'ngembangin', 'sertifikasi', 'via', 'online', 'platform', 'maksud', 'si', 'solusi', 'kaum', 'kuliah', 'elit', 'mahal', 'kampus', 'smacem', 'harvard', 'kawan']",positif
" @biman1422  pertanyaannya, apakah km paham sama ide yg ada di proposal hasil  chatGPT mu??? Biasanya ada proposal, ada presentasi, ada pembuktian, pemaparan dr si kreator/inisiator/manusia yg bikin proposalnya.",pertanyaannya apakah km paham sama ide yg ada di proposal hasil chatGPT mu Biasanya ada proposal ada presentasi ada pembuktian pemaparan dr si kreator inisiator manusia yg bikin proposalnya,pertanyaannya apakah km paham sama ide yg ada di proposal hasil chatgpt mu biasanya ada proposal ada presentasi ada pembuktian pemaparan dr si kreator inisiator manusia yg bikin proposalnya,pertanyaannya apakah km paham sama ide yang ada di proposal hasil chatgpt mu biasanya ada proposal ada presentasi ada pembuktian pemaparan dari si kreator inisiator manusia yang bikin proposalnya,"['pertanyaannya', 'apakah', 'km', 'paham', 'sama', 'ide', 'yang', 'ada', 'di', 'proposal', 'hasil', 'chatgpt', 'mu', 'biasanya', 'ada', 'proposal', 'ada', 'presentasi', 'ada', 'pembuktian', 'pemaparan', 'dari', 'si', 'kreator', 'inisiator', 'manusia', 'yang', 'bikin', 'proposalnya']","['pertanyaannya', 'km', 'paham', 'ide', 'proposal', 'hasil', 'chatgpt', 'mu', 'proposal', 'presentasi', 'pembuktian', 'pemaparan', 'si', 'kreator', 'inisiator', 'manusia', 'bikin', 'proposalnya']","['tanya', 'km', 'paham', 'ide', 'proposal', 'hasil', 'chatgpt', 'mu', 'proposal', 'presentasi', 'bukti', 'papar', 'si', 'kreator', 'inisiator', 'manusia', 'bikin', 'proposal']",positif
" @imamupayanto  metaverse Masih mentah, secara bisnis Masih rugi besar, belum profitable",metaverse Masih mentah secara bisnis Masih rugi besar belum profitable,metaverse masih mentah secara bisnis masih rugi besar belum profitable,metaverse masih mentah secara bisnis masih rugi besar belum profitable,"['metaverse', 'masih', 'mentah', 'secara', 'bisnis', 'masih', 'rugi', 'besar', 'belum', 'profitable']","['metaverse', 'mentah', 'bisnis', 'rugi', 'profitable']","['metaverse', 'mentah', 'bisnis', 'rugi', 'profitable']",positif
 @naulirisetya1705  pil karbohidrat dan protein tinggi mulai beredar,pil karbohidrat dan protein tinggi mulai beredar,pil karbohidrat dan protein tinggi mulai beredar,pil karbohidrat dan protein tinggi mulai beredar,"['pil', 'karbohidrat', 'dan', 'protein', 'tinggi', 'mulai', 'beredar']","['pil', 'karbohidrat', 'protein', 'beredar']","['pil', 'karbohidrat', 'protein', 'edar']",positif
" @alindy5981  pc ditinggalkan, masih banyak di dunia barat, karena komponen di sana harganya lebih manuk akal",pc ditinggalkan masih banyak di dunia barat karena komponen di sana harganya lebih manuk akal,pc ditinggalkan masih banyak di dunia barat karena komponen di sana harganya lebih manuk akal,pc ditinggalkan masih banyak di dunia barat karena komponen di sana harganya lebih manuk akal,"['pc', 'ditinggalkan', 'masih', 'banyak', 'di', 'dunia', 'barat', 'karena', 'komponen', 'di', 'sana', 'harganya', 'lebih', 'manuk', 'akal']","['pc', 'ditinggalkan', 'dunia', 'barat', 'komponen', 'harganya', 'manuk', 'akal']","['pc', 'tinggal', 'dunia', 'barat', 'komponen', 'harga', 'manuk', 'akal']",positif
 @entertainmentnncrawler2087  yg boomer tidak mau belajar gimana mau paham,yg boomer tidak mau belajar gimana mau paham,yg boomer tidak mau belajar gimana mau paham,yang boomer tidak mau belajar gimana mau paham,"['yang', 'boomer', 'tidak', 'mau', 'belajar', 'gimana', 'mau', 'paham']","['boomer', 'belajar', 'gimana', 'paham']","['boomer', 'ajar', 'gimana', 'paham']",positif
"GLCH defi layer 1 mainnet 2023, max supply 88jt",GLCH defi layer mainnet max supply jt,glch defi layer mainnet max supply jt,glch defi layer mainnet max supply jt,"['glch', 'defi', 'layer', 'mainnet', 'max', 'supply', 'jt']","['glch', 'defi', 'layer', 'mainnet', 'max', 'supply', 'jt']","['glch', 'defi', 'layer', 'mainnet', 'max', 'supply', 'jt']",positif
 @lerenggunung753  bagaimana mereka tidak ketinggalan zaman fasilitasnya juga terbatas. Masalah kesejahteraan juga menjadi salah satu penyebab banyak guru kita yang tidak fokus mendidik dan mengembangkan metode pengajaran dan pendidikannya karena uang gaji yang bahkan di bawah UMR.,bagaimana mereka tidak ketinggalan zaman fasilitasnya juga terbatas Masalah kesejahteraan juga menjadi salah satu penyebab banyak guru kita yang tidak fokus mendidik dan mengembangkan metode pengajaran dan pendidikannya karena uang gaji yang bahkan di bawah UMR,bagaimana mereka tidak ketinggalan zaman fasilitasnya juga terbatas masalah kesejahteraan juga menjadi salah satu penyebab banyak guru kita yang tidak fokus mendidik dan mengembangkan metode pengajaran dan pendidikannya karena uang gaji yang bahkan di bawah umr,bagaimana mereka tidak ketinggalan zaman fasilitasnya juga terbatas masalah kesejahteraan juga menjadi salah satu penyebab banyak guru kita yang tidak fokus mendidik dan mengembangkan metode pengajaran dan pendidikannya karena uang gaji yang bahkan di bawah umr,"['bagaimana', 'mereka', 'tidak', 'ketinggalan', 'zaman', 'fasilitasnya', 'juga', 'terbatas', 'masalah', 'kesejahteraan', 'juga', 'menjadi', 'salah', 'satu', 'penyebab', 'banyak', 'guru', 'kita', 'yang', 'tidak', 'fokus', 'mendidik', 'dan', 'mengembangkan', 'metode', 'pengajaran', 'dan', 'pendidikannya', 'karena', 'uang', 'gaji', 'yang', 'bahkan', 'di', 'bawah', 'umr']","['ketinggalan', 'zaman', 'fasilitasnya', 'terbatas', 'kesejahteraan', 'salah', 'penyebab', 'guru', 'fokus', 'mendidik', 'mengembangkan', 'metode', 'pengajaran', 'pendidikannya', 'uang', 'gaji', 'umr']","['tinggal', 'zaman', 'fasilitas', 'batas', 'sejahtera', 'salah', 'sebab', 'guru', 'fokus', 'didik', 'kembang', 'metode', 'ajar', 'didik', 'uang', 'gaji', 'umr']",positif
 @ufcfantasy4929  kau pikir semua orang Muslim?,kau pikir semua orang Muslim,kau pikir semua orang muslim,kau pikir semua orang muslim,"['kau', 'pikir', 'semua', 'orang', 'muslim']","['kau', 'pikir', 'orang', 'muslim']","['kau', 'pikir', 'orang', 'muslim']",positif
" @imamupayanto  itu artinya profesi guru akan hilang, seiring ChatGPT dan AI berkembang pesat. Semakin ngeri perkembangan teknologi saat ini ",itu artinya profesi guru akan hilang seiring ChatGPT dan AI berkembang pesat Semakin ngeri perkembangan teknologi saat ini,itu artinya profesi guru akan hilang seiring chatgpt dan ai berkembang pesat semakin ngeri perkembangan teknologi saat ini,itu artinya profesi guru akan hilang seiring chatgpt dan ai berkembang pesat semakin ngeri perkembangan teknologi saat ini,"['itu', 'artinya', 'profesi', 'guru', 'akan', 'hilang', 'seiring', 'chatgpt', 'dan', 'ai', 'berkembang', 'pesat', 'semakin', 'ngeri', 'perkembangan', 'teknologi', 'saat', 'ini']","['profesi', 'guru', 'hilang', 'seiring', 'chatgpt', 'ai', 'berkembang', 'pesat', 'ngeri', 'perkembangan', 'teknologi']","['profesi', 'guru', 'hilang', 'iring', 'chatgpt', 'ai', 'kembang', 'pesat', 'ngeri', 'kembang', 'teknologi']",positif
 @WillyReceh  oh ok bg gua kira harus pake bahasa pemograman yg ribet atau kaya 01101 gitu,oh ok bg gua kira harus pake bahasa pemograman yg ribet atau kaya gitu,oh ok bg gua kira harus pake bahasa pemograman yg ribet atau kaya gitu,oh ok bg saya kira harus pake bahasa pemograman yang ribet atau kaya gitu,"['oh', 'ok', 'bg', 'saya', 'kira', 'harus', 'pake', 'bahasa', 'pemograman', 'yang', 'ribet', 'atau', 'kaya', 'gitu']","['oh', 'ok', 'bg', 'pake', 'bahasa', 'pemograman', 'ribet', 'kaya', 'gitu']","['oh', 'ok', 'bg', 'pake', 'bahasa', 'pemograman', 'ribet', 'kaya', 'gitu']",positif
"Sependapat pak, chatGPT ini menjadi keuntungan saya juga sebagai mahasiswa dan peneliti di bidang AI, kadang saya selalu menanyakan penerapan bidang AI di berbagai bidang sains spesifik contohnya penerapan AI di teknologi pangan, biomedis, dan bahkan nuklir. Karena chatGPT inilah kemampuan berpikir inovatif saya semakin maju untuk menerapkan dan membuat AI di berbagai bidang sains seperti biologi, kimia dan fisika.",Sependapat pak chatGPT ini menjadi keuntungan saya juga sebagai mahasiswa dan peneliti di bidang AI kadang saya selalu menanyakan penerapan bidang AI di berbagai bidang sains spesifik contohnya penerapan AI di teknologi pangan biomedis dan bahkan nuklir Karena chatGPT inilah kemampuan berpikir inovatif saya semakin maju untuk menerapkan dan membuat AI di berbagai bidang sains seperti biologi kimia dan fisika,sependapat pak chatgpt ini menjadi keuntungan saya juga sebagai mahasiswa dan peneliti di bidang ai kadang saya selalu menanyakan penerapan bidang ai di berbagai bidang sains spesifik contohnya penerapan ai di teknologi pangan biomedis dan bahkan nuklir karena chatgpt inilah kemampuan berpikir inovatif saya semakin maju untuk menerapkan dan membuat ai di berbagai bidang sains seperti biologi kimia dan fisika,sependapat pak chatgpt ini menjadi keuntungan saya juga sebagai mahasiswa dan peneliti di bidang ai kadang saya selalu menanyakan penerapan bidang ai di berbagai bidang sains spesifik contohnya penerapan ai di teknologi pangan biomedis dan bahkan nuklir karena chatgpt inilah kemampuan berpikir inovatif saya semakin maju untuk menerapkan dan membuat ai di berbagai bidang sains seperti biologi kimia dan fisika,"['sependapat', 'pak', 'chatgpt', 'ini', 'menjadi', 'keuntungan', 'saya', 'juga', 'sebagai', 'mahasiswa', 'dan', 'peneliti', 'di', 'bidang', 'ai', 'kadang', 'saya', 'selalu', 'menanyakan', 'penerapan', 'bidang', 'ai', 'di', 'berbagai', 'bidang', 'sains', 'spesifik', 'contohnya', 'penerapan', 'ai', 'di', 'teknologi', 'pangan', 'biomedis', 'dan', 'bahkan', 'nuklir', 'karena', 'chatgpt', 'inilah', 'kemampuan', 'berpikir', 'inovatif', 'saya', 'semakin', 'maju', 'untuk', 'menerapkan', 'dan', 'membuat', 'ai', 'di', 'berbagai', 'bidang', 'sains', 'seperti', 'biologi', 'kimia', 'dan', 'fisika']","['sependapat', 'chatgpt', 'keuntungan', 'mahasiswa', 'peneliti', 'bidang', 'ai', 'kadang', 'penerapan', 'bidang', 'ai', 'bidang', 'sains', 'spesifik', 'contohnya', 'penerapan', 'ai', 'teknologi', 'pangan', 'biomedis', 'nuklir', 'chatgpt', 'kemampuan', 'berpikir', 'inovatif', 'maju', 'menerapkan', 'ai', 'bidang', 'sains', 'biologi', 'kimia', 'fisika']","['dapat', 'chatgpt', 'untung', 'mahasiswa', 'teliti', 'bidang', 'ai', 'kadang', 'terap', 'bidang', 'ai', 'bidang', 'sains', 'spesifik', 'contoh', 'terap', 'ai', 'teknologi', 'pangan', 'biomedis', 'nuklir', 'chatgpt', 'mampu', 'pikir', 'inovatif', 'maju', 'terap', 'ai', 'bidang', 'sains', 'biologi', 'kimia', 'fisika']",positif
"baru coba"" kemarin dan hasilnya emang agak ngeri, sebagai akademisi saya bisa berdiskusi mulai dari membandingkan berbagai teknis analisa statistik dan menentukan metoda mana yg cocok dengan riset kita, hingga mengimprove gaya penulisan. tapi satu hal yg perlu di ingat dalam konteks penelitian jgn lupa utk selalu meng cross-check dengan jurnal ilmiah.",baru coba kemarin dan hasilnya emang agak ngeri sebagai akademisi saya bisa berdiskusi mulai dari membandingkan berbagai teknis analisa statistik dan menentukan metoda mana yg cocok dengan riset kita hingga mengimprove gaya penulisan tapi satu hal yg perlu di ingat dalam konteks penelitian jgn lupa utk selalu meng cross-check dengan jurnal ilmiah,baru coba kemarin dan hasilnya emang agak ngeri sebagai akademisi saya bisa berdiskusi mulai dari membandingkan berbagai teknis analisa statistik dan menentukan metoda mana yg cocok dengan riset kita hingga mengimprove gaya penulisan tapi satu hal yg perlu di ingat dalam konteks penelitian jgn lupa utk selalu meng cross-check dengan jurnal ilmiah,baru coba kemarin dan hasilnya emang agak ngeri sebagai akademisi saya bisa berdiskusi mulai dari membandingkan berbagai teknis analisa statistik dan menentukan metoda mana yang cocok dengan riset kita hingga mengimprove gaya penulisan tapi satu hal yang perlu di ingat dalam konteks penelitian jangan lupa untuk selalu meng cross-check dengan jurnal ilmiah,"['baru', 'coba', 'kemarin', 'dan', 'hasilnya', 'emang', 'agak', 'ngeri', 'sebagai', 'akademisi', 'saya', 'bisa', 'berdiskusi', 'mulai', 'dari', 'membandingkan', 'berbagai', 'teknis', 'analisa', 'statistik', 'dan', 'menentukan', 'metoda', 'mana', 'yang', 'cocok', 'dengan', 'riset', 'kita', 'hingga', 'mengimprove', 'gaya', 'penulisan', 'tapi', 'satu', 'hal', 'yang', 'perlu', 'di', 'ingat', 'dalam', 'konteks', 'penelitian', 'jangan', 'lupa', 'untuk', 'selalu', 'meng', 'cross-check', 'dengan', 'jurnal', 'ilmiah']","['coba', 'kemarin', 'hasilnya', 'emang', 'ngeri', 'akademisi', 'berdiskusi', 'membandingkan', 'teknis', 'analisa', 'statistik', 'menentukan', 'metoda', 'cocok', 'riset', 'mengimprove', 'gaya', 'penulisan', 'konteks', 'penelitian', 'lupa', 'meng', 'cross-check', 'jurnal', 'ilmiah']","['coba', 'kemarin', 'hasil', 'emang', 'ngeri', 'akademisi', 'diskus', 'banding', 'teknis', 'analisa', 'statistik', 'tentu', 'metoda', 'cocok', 'riset', 'mengimprove', 'gaya', 'tulis', 'konteks', 'teliti', 'lupa', 'meng', 'cross-check', 'jurnal', 'ilmiah']",positif
Apa bisa sampai ke ide penelitian (research novelty) mas?,Apa bisa sampai ke ide penelitian research novelty mas,apa bisa sampai ke ide penelitian research novelty mas,apa bisa sampai ke ide penelitian research novelty mas,"['apa', 'bisa', 'sampai', 'ke', 'ide', 'penelitian', 'research', 'novelty', 'mas']","['ide', 'penelitian', 'research', 'novelty', 'mas']","['ide', 'teliti', 'research', 'novelty', 'mas']",positif
" @stefanuswisnu1895  kagak bang, di bilang tembus itu tembusnya berapa persen? Kalau di bawah 15% sih oke cuma masalahnya di indonesia jarang ada kampus yg bener bener ngecek plagiarism paling kampus gede doang itupun gak semua.",kagak bang di bilang tembus itu tembusnya berapa persen Kalau di bawah sih oke cuma masalahnya di indonesia jarang ada kampus yg bener bener ngecek plagiarism paling kampus gede doang itupun gak semua,kagak bang di bilang tembus itu tembusnya berapa persen kalau di bawah sih oke cuma masalahnya di indonesia jarang ada kampus yg bener bener ngecek plagiarism paling kampus gede doang itupun gak semua,kagak bang di bilang tembus itu tembusnya berapa persen kalau di bawah sih oke cuma masalahnya di indonesia jarang ada kampus yang bener bener ngecek plagiarism paling kampus gede doang itupun tidak semua,"['kagak', 'bang', 'di', 'bilang', 'tembus', 'itu', 'tembusnya', 'berapa', 'persen', 'kalau', 'di', 'bawah', 'sih', 'oke', 'cuma', 'masalahnya', 'di', 'indonesia', 'jarang', 'ada', 'kampus', 'yang', 'bener', 'bener', 'ngecek', 'plagiarism', 'paling', 'kampus', 'gede', 'doang', 'itupun', 'tidak', 'semua']","['kagak', 'bang', 'bilang', 'tembus', 'tembusnya', 'persen', 'sih', 'oke', 'indonesia', 'jarang', 'kampus', 'bener', 'bener', 'ngecek', 'plagiarism', 'kampus', 'gede', 'doang', 'itupun']","['kagak', 'bang', 'bilang', 'tembus', 'tembus', 'persen', 'sih', 'oke', 'indonesia', 'jarang', 'kampus', 'bener', 'bener', 'ngecek', 'plagiarism', 'kampus', 'gede', 'doang', 'itu']",positif
 @itsvan5791  oke thanks buat info nya bro...,oke thanks buat info nya bro,oke thanks buat info nya bro,oke thanks buat info nya saudara,"['oke', 'thanks', 'buat', 'info', 'nya', 'saudara']","['oke', 'thanks', 'info', 'nya', 'saudara']","['oke', 'thanks', 'info', 'nya', 'saudara']",positif
thanks untuk infonya ya,thanks untuk infonya ya,thanks untuk infonya ya,thanks untuk infonya iya,"['thanks', 'untuk', 'infonya', 'iya']","['thanks', 'infonya', 'iya']","['thanks', 'info', 'iya']",positif
" @linus4108  bahkan dosen menggunakan blog internet untuk dijadikan buku padahal seorang professor.

Dosen juga banyak yg sampah, gelar professor sekaligus ga jamin orang itu berkualitas,",bahkan dosen menggunakan blog internet untuk dijadikan buku padahal seorang professor osen juga banyak yg sampah gelar professor sekaligus ga jamin orang itu berkualitas,bahkan dosen menggunakan blog internet untuk dijadikan buku padahal seorang professor osen juga banyak yg sampah gelar professor sekaligus ga jamin orang itu berkualitas,bahkan dosen menggunakan blog internet untuk dijadikan buku padahal seorang professor osen juga banyak yang sampah gelar professor sekaligus tidak jamin orang itu berkualitas,"['bahkan', 'dosen', 'menggunakan', 'blog', 'internet', 'untuk', 'dijadikan', 'buku', 'padahal', 'seorang', 'professor', 'osen', 'juga', 'banyak', 'yang', 'sampah', 'gelar', 'professor', 'sekaligus', 'tidak', 'jamin', 'orang', 'itu', 'berkualitas']","['dosen', 'blog', 'internet', 'dijadikan', 'buku', 'professor', 'osen', 'sampah', 'gelar', 'professor', 'jamin', 'orang', 'berkualitas']","['dosen', 'blog', 'internet', 'jadi', 'buku', 'professor', 'osen', 'sampah', 'gelar', 'professor', 'jamin', 'orang', 'kualitas']",positif
