Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
" @hak8474  maaf saya tidak berkomentar seperti itu, coba anda cek. Saya hanya memandang dari industri pendidikan yg terdistrupsi AI+Blockchaim+Metaverse ",maaf saya tidak berkomentar seperti itu coba anda cek Saya hanya memandang dari industri pendidikan yg terdistrupsi AI Blockchaim Metaverse,maaf saya tidak berkomentar seperti itu coba anda cek saya hanya memandang dari industri pendidikan yg terdistrupsi ai blockchaim metaverse,maaf saya tidak berkomentar seperti itu coba anda cek saya hanya memandang dari industri pendidikan yang terdistrupsi ai blockchaim metaverse,"['maaf', 'saya', 'tidak', 'berkomentar', 'seperti', 'itu', 'coba', 'anda', 'cek', 'saya', 'hanya', 'memandang', 'dari', 'industri', 'pendidikan', 'yang', 'terdistrupsi', 'ai', 'blockchaim', 'metaverse']","['maaf', 'berkomentar', 'coba', 'cek', 'memandang', 'industri', 'pendidikan', 'terdistrupsi', 'ai', 'blockchaim', 'metaverse']","['maaf', 'komentar', 'coba', 'cek', 'pandang', 'industri', 'didik', 'terdistrupsi', 'ai', 'blockchaim', 'metaverse']",netral
" @naulirisetya1705  Benar banget kebutuhan dunia nyata tidak akan tergantikan seperti industri pangan, namun industri lain seperti hiburan, pendidikan, pariwisata, dll, besar kemungkinan akan terdistrupsi.",Benar banget kebutuhan dunia nyata tidak akan tergantikan seperti industri pangan namun industri lain seperti hiburan pendidikan pariwisata dll besar kemungkinan akan terdistrupsi,benar banget kebutuhan dunia nyata tidak akan tergantikan seperti industri pangan namun industri lain seperti hiburan pendidikan pariwisata dll besar kemungkinan akan terdistrupsi,benar banget kebutuhan dunia nyata tidak akan tergantikan seperti industri pangan namun industri lain seperti hiburan pendidikan pariwisata dan lain-lain besar kemungkinan akan terdistrupsi,"['benar', 'banget', 'kebutuhan', 'dunia', 'nyata', 'tidak', 'akan', 'tergantikan', 'seperti', 'industri', 'pangan', 'namun', 'industri', 'lain', 'seperti', 'hiburan', 'pendidikan', 'pariwisata', 'dan', 'lain-lain', 'besar', 'kemungkinan', 'akan', 'terdistrupsi']","['banget', 'kebutuhan', 'dunia', 'nyata', 'tergantikan', 'industri', 'pangan', 'industri', 'hiburan', 'pendidikan', 'pariwisata', 'lain-lain', 'terdistrupsi']","['banget', 'butuh', 'dunia', 'nyata', 'ganti', 'industri', 'pangan', 'industri', 'hibur', 'didik', 'pariwisata', 'lain', 'terdistrupsi']",netral
"Terimakasih atas penjelasannya pak indrawan, disampaikan dengan bahasa yg gampang dipahami dan berbobot ",Terimakasih atas penjelasannya pak indrawan disampaikan dengan bahasa yg gampang dipahami dan berbobot,terimakasih atas penjelasannya pak indrawan disampaikan dengan bahasa yg gampang dipahami dan berbobot,terimakasih atas penjelasannya pak indrawan disampaikan dengan bahasa yang gampang dipahami dan berbobot,"['terimakasih', 'atas', 'penjelasannya', 'pak', 'indrawan', 'disampaikan', 'dengan', 'bahasa', 'yang', 'gampang', 'dipahami', 'dan', 'berbobot']","['terimakasih', 'penjelasannya', 'indrawan', 'bahasa', 'gampang', 'dipahami', 'berbobot']","['terimakasih', 'jelas', 'indrawan', 'bahasa', 'gampang', 'paham', 'bobot']",netral
" @naulirisetya1705  tidak menutup kemungkinan menanam padi kedepannya akan dilakukan oleh traktor yang sudah menggunakan ai, bahkan tanpa driver manusia",tidak menutup kemungkinan menanam padi kedepannya akan dilakukan oleh traktor yang sudah menggunakan ai bahkan tanpa driver manusia,tidak menutup kemungkinan menanam padi kedepannya akan dilakukan oleh traktor yang sudah menggunakan ai bahkan tanpa driver manusia,tidak menutup kemungkinan menanam padi kedepannya akan dilakukan oleh traktor yang sudah menggunakan ai bahkan tanpa driver manusia,"['tidak', 'menutup', 'kemungkinan', 'menanam', 'padi', 'kedepannya', 'akan', 'dilakukan', 'oleh', 'traktor', 'yang', 'sudah', 'menggunakan', 'ai', 'bahkan', 'tanpa', 'driver', 'manusia']","['menutup', 'menanam', 'padi', 'kedepannya', 'traktor', 'ai', 'driver', 'manusia']","['tutup', 'tanam', 'padi', 'depan', 'traktor', 'ai', 'driver', 'manusia']",netral
 @imamupayanto  waduh wajib koleksi token kripto yg ada hubungannya dengan ini nih,waduh wajib koleksi token kripto yg ada hubungannya dengan ini nih,waduh wajib koleksi token kripto yg ada hubungannya dengan ini nih,waduh wajib koleksi token kripto yang ada hubungannya dengan ini nih,"['waduh', 'wajib', 'koleksi', 'token', 'kripto', 'yang', 'ada', 'hubungannya', 'dengan', 'ini', 'nih']","['wajib', 'koleksi', 'token', 'kripto', 'hubungannya', 'nih']","['wajib', 'koleksi', 'token', 'kripto', 'hubung', 'nih']",netral
"Sebenarnya apa yang diterapkan pak Nadiem sekarang udah mengarah kesana. Memangkas materi2 yang kebanyakan hapalan dan gak penting, adanya project base learning yang lebih mengasah analytical dan critical thinking. Tinggal penerapan dan pengembagannya aja gimana karena masih banyak pelaku pendidikan yang kolot dan oldschool",Sebenarnya apa yang diterapkan pak Nadiem sekarang udah mengarah kesana Memangkas materi yang kebanyakan hapalan dan gak penting adanya project base learning yang lebih mengasah analytical dan critical thinking Tinggal penerapan dan pengembagannya aja gimana karena masih banyak pelaku pendidikan yang kolot dan oldschool,sebenarnya apa yang diterapkan pak nadiem sekarang udah mengarah kesana memangkas materi yang kebanyakan hapalan dan gak penting adanya project base learning yang lebih mengasah analytical dan critical thinking tinggal penerapan dan pengembagannya aja gimana karena masih banyak pelaku pendidikan yang kolot dan oldschool,sebenarnya apa yang diterapkan pak nadiem sekarang udah mengarah kesana memangkas materi yang kebanyakan hapalan dan tidak penting adanya project base learning yang lebih mengasah analytical dan critical thinking tinggal penerapan dan pengembagannya aja gimana karena masih banyak pelaku pendidikan yang kolot dan oldschool,"['sebenarnya', 'apa', 'yang', 'diterapkan', 'pak', 'nadiem', 'sekarang', 'udah', 'mengarah', 'kesana', 'memangkas', 'materi', 'yang', 'kebanyakan', 'hapalan', 'dan', 'tidak', 'penting', 'adanya', 'project', 'base', 'learning', 'yang', 'lebih', 'mengasah', 'analytical', 'dan', 'critical', 'thinking', 'tinggal', 'penerapan', 'dan', 'pengembagannya', 'aja', 'gimana', 'karena', 'masih', 'banyak', 'pelaku', 'pendidikan', 'yang', 'kolot', 'dan', 'oldschool']","['diterapkan', 'nadiem', 'udah', 'mengarah', 'kesana', 'memangkas', 'materi', 'kebanyakan', 'hapalan', 'project', 'base', 'learning', 'mengasah', 'analytical', 'critical', 'thinking', 'tinggal', 'penerapan', 'pengembagannya', 'aja', 'gimana', 'pelaku', 'pendidikan', 'kolot', 'oldschool']","['terap', 'nadiem', 'udah', 'arah', 'kesana', 'mangkas', 'materi', 'banyak', 'hapalan', 'project', 'base', 'learning', 'asah', 'analytical', 'critical', 'thinking', 'tinggal', 'terap', 'pengembagannya', 'aja', 'gimana', 'laku', 'didik', 'kolot', 'oldschool']",netral
" @azmihakam  bukannya malah kebalik bro? 
Faktanya malah pelajaran seperti PPKN sdh dihapuskan, pendidika. agama wkt itu sempt mau dikurangi lg jam pelajarannya, pelajaran ttg budaya ga tau sih aku....

Malh menurutku mendikbud mengejar ‘kemajuan’ tp meninggalkan ‘dasar’..",bukannya malah kebalik bro Faktanya malah pelajaran seperti PPKN sdh dihapuskan pendidika agama wkt itu sempt mau dikurangi lg jam pelajarannya pelajaran ttg budaya ga tau sih aku alh menurutku mendikbud mengejar kemajuan tp meninggalkan dasar,bukannya malah kebalik bro faktanya malah pelajaran seperti ppkn sdh dihapuskan pendidika agama wkt itu sempt mau dikurangi lg jam pelajarannya pelajaran ttg budaya ga tau sih aku alh menurutku mendikbud mengejar kemajuan tp meninggalkan dasar,bukannya malah kebalik saudara faktanya malah pelajaran seperti ppkn sdh dihapuskan pendidika agama wkt itu sempt mau dikurangi lagi jam pelajarannya pelajaran ttg budaya tidak tahu sih aku alh menurutku mendikbud mengejar kemajuan tapi meninggalkan dasar,"['bukannya', 'malah', 'kebalik', 'saudara', 'faktanya', 'malah', 'pelajaran', 'seperti', 'ppkn', 'sdh', 'dihapuskan', 'pendidika', 'agama', 'wkt', 'itu', 'sempt', 'mau', 'dikurangi', 'lagi', 'jam', 'pelajarannya', 'pelajaran', 'ttg', 'budaya', 'tidak', 'tahu', 'sih', 'aku', 'alh', 'menurutku', 'mendikbud', 'mengejar', 'kemajuan', 'tapi', 'meninggalkan', 'dasar']","['kebalik', 'saudara', 'faktanya', 'pelajaran', 'ppkn', 'sdh', 'dihapuskan', 'pendidika', 'agama', 'wkt', 'sempt', 'dikurangi', 'jam', 'pelajarannya', 'pelajaran', 'ttg', 'budaya', 'sih', 'alh', 'menurutku', 'mendikbud', 'mengejar', 'kemajuan', 'meninggalkan', 'dasar']","['balik', 'saudara', 'fakta', 'ajar', 'ppkn', 'sdh', 'hapus', 'pendidika', 'agama', 'wkt', 'sempt', 'rang', 'jam', 'ajar', 'ajar', 'ttg', 'budaya', 'sih', 'alh', 'turut', 'mendikbud', 'kejar', 'maju', 'tinggal', 'dasar']",netral
 @alindy5981  serius ppkn di hapus. Makin enak aja pejabat dia ngibul aja rakyatnya percaya.,serius ppkn di hapus Makin enak aja pejabat dia ngibul aja rakyatnya percaya,serius ppkn di hapus makin enak aja pejabat dia ngibul aja rakyatnya percaya,serius ppkn di hapus makin enak aja pejabat dia ngibul aja rakyatnya percaya,"['serius', 'ppkn', 'di', 'hapus', 'makin', 'enak', 'aja', 'pejabat', 'dia', 'ngibul', 'aja', 'rakyatnya', 'percaya']","['serius', 'ppkn', 'hapus', 'enak', 'aja', 'pejabat', 'ngibul', 'aja', 'rakyatnya', 'percaya']","['serius', 'ppkn', 'hapus', 'enak', 'aja', 'jabat', 'ngibul', 'aja', 'rakyat', 'percaya']",netral
"Guru dan dosen, akan pusing seribu kali, pelajaran science akan smua dlukan scara ortodidak, sdangkan pngajar dlm hal real yg msih ada yaitu intruktur olahraga fisik masih laku wkwk",Guru dan dosen akan pusing seribu kali pelajaran science akan smua dlukan scara ortodidak sdangkan pngajar dlm hal real yg msih ada yaitu intruktur olahraga fisik masih laku wkwk,guru dan dosen akan pusing seribu kali pelajaran science akan smua dlukan scara ortodidak sdangkan pngajar dlm hal real yg msih ada yaitu intruktur olahraga fisik masih laku wkwk,guru dan dosen akan pusing seribu kali pelajaran science akan smua dlukan scara ortodidak sdangkan pngajar dalam hal real yang msih ada yaitu intruktur olahraga fisik masih laku wkwk,"['guru', 'dan', 'dosen', 'akan', 'pusing', 'seribu', 'kali', 'pelajaran', 'science', 'akan', 'smua', 'dlukan', 'scara', 'ortodidak', 'sdangkan', 'pngajar', 'dalam', 'hal', 'real', 'yang', 'msih', 'ada', 'yaitu', 'intruktur', 'olahraga', 'fisik', 'masih', 'laku', 'wkwk']","['guru', 'dosen', 'pusing', 'seribu', 'kali', 'pelajaran', 'science', 'smua', 'dlukan', 'scara', 'ortodidak', 'sdangkan', 'pngajar', 'real', 'msih', 'intruktur', 'olahraga', 'fisik', 'laku', 'wkwk']","['guru', 'dosen', 'pusing', 'ribu', 'kali', 'ajar', 'science', 'smua', 'dlukan', 'scara', 'ortodidak', 'sdangkan', 'pngajar', 'real', 'msih', 'intruktur', 'olahraga', 'fisik', 'laku', 'wkwk']",netral
" @aleandromeda  mohon maaf saya tidak setuju 100%, karena kebetulan saya seorang dosen sekaligus mhs doktoral, saya juga pengguna chatGPT, sehingga saya tau kelemahan chatGPT, dan saya tau bagaimana menanggulanginya",mohon maaf saya tidak setuju karena kebetulan saya seorang dosen sekaligus mhs doktoral saya juga pengguna chatGPT sehingga saya tau kelemahan chatGPT dan saya tau bagaimana menanggulanginya,mohon maaf saya tidak setuju karena kebetulan saya seorang dosen sekaligus mhs doktoral saya juga pengguna chatgpt sehingga saya tau kelemahan chatgpt dan saya tau bagaimana menanggulanginya,mohon maaf saya tidak setuju karena kebetulan saya seorang dosen sekaligus mhs doktoral saya juga pengguna chatgpt sehingga saya tahu kelemahan chatgpt dan saya tahu bagaimana menanggulanginya,"['mohon', 'maaf', 'saya', 'tidak', 'setuju', 'karena', 'kebetulan', 'saya', 'seorang', 'dosen', 'sekaligus', 'mhs', 'doktoral', 'saya', 'juga', 'pengguna', 'chatgpt', 'sehingga', 'saya', 'tahu', 'kelemahan', 'chatgpt', 'dan', 'saya', 'tahu', 'bagaimana', 'menanggulanginya']","['mohon', 'maaf', 'setuju', 'dosen', 'mhs', 'doktoral', 'pengguna', 'chatgpt', 'kelemahan', 'chatgpt', 'menanggulanginya']","['mohon', 'maaf', 'tuju', 'dosen', 'mhs', 'doktoral', 'guna', 'chatgpt', 'lemah', 'chatgpt', 'tanggulang']",netral
" @xperianeoD  betul, dinegara maju tenaga pendidik itu penting banget, bayarannya gede.",betul dinegara maju tenaga pendidik itu penting banget bayarannya gede,betul dinegara maju tenaga pendidik itu penting banget bayarannya gede,betul dinegara maju tenaga pendidik itu penting banget bayarannya gede,"['betul', 'dinegara', 'maju', 'tenaga', 'pendidik', 'itu', 'penting', 'banget', 'bayarannya', 'gede']","['dinegara', 'maju', 'tenaga', 'pendidik', 'banget', 'bayarannya', 'gede']","['negara', 'maju', 'tenaga', 'didik', 'banget', 'bayar', 'gede']",netral
Sebelum ada gpt pun sistem pendidikan konvensional saat in ud ga relevan dgn zaman,Sebelum ada gpt pun sistem pendidikan konvensional saat in ud ga relevan dgn zaman,sebelum ada gpt pun sistem pendidikan konvensional saat in ud ga relevan dgn zaman,sebelum ada gpt pun sistem pendidikan konvensional saat in ud tidak relevan dengan zaman,"['sebelum', 'ada', 'gpt', 'pun', 'sistem', 'pendidikan', 'konvensional', 'saat', 'in', 'ud', 'tidak', 'relevan', 'dengan', 'zaman']","['gpt', 'sistem', 'pendidikan', 'konvensional', 'in', 'ud', 'relevan', 'zaman']","['gpt', 'sistem', 'didik', 'konvensional', 'in', 'ud', 'relevan', 'zaman']",netral
"bener banget, saya kelas 10 seminggu lalu ditugaskan bikin proposal buat projek, pas saya coba tinggal copas copas aja.. semalem doang jadi dah tu proposal. guru saya juga bingung knp bisa cepet gitu, alhasil saya bilang sesuai kenyataan, saya bilang saya buatnya pake ai di chat gpt. disitu saya ngira guru saya bakal nerima"" aja, ternyata malah ngomel"" dan ngelarang saya buat make 'dukun' itu, yaaa guru saya bilang dukun karna dia umur 50an. disini saya jadi mikir, teknologi ini bagus apa ngga karna kalo dibilang positif juga ai ini bisa nyelesain tugas dengan cepat, negatifnya saya gabisa berlatih menyusun kata kata lagi kalo dalam kasus bikin proposal spt di atas",bener banget saya kelas seminggu lalu ditugaskan bikin proposal buat projek pas saya coba tinggal copas copas aja semalem doang jadi dah tu proposal guru saya juga bingung knp bisa cepet gitu alhasil saya bilang sesuai kenyataan saya bilang saya buatnya pake ai di chat gpt disitu saya ngira guru saya bakal nerima aja ternyata malah ngomel dan ngelarang saya buat make dukun itu yaaa guru saya bilang dukun karna dia umur an disini saya jadi mikir teknologi ini bagus apa ngga karna kalo dibilang positif juga ai ini bisa nyelesain tugas dengan cepat negatifnya saya gabisa berlatih menyusun kata kata lagi kalo dalam kasus bikin proposal spt di atas,bener banget saya kelas seminggu lalu ditugaskan bikin proposal buat projek pas saya coba tinggal copas copas aja semalem doang jadi dah tu proposal guru saya juga bingung knp bisa cepet gitu alhasil saya bilang sesuai kenyataan saya bilang saya buatnya pake ai di chat gpt disitu saya ngira guru saya bakal nerima aja ternyata malah ngomel dan ngelarang saya buat make dukun itu yaaa guru saya bilang dukun karna dia umur an disini saya jadi mikir teknologi ini bagus apa ngga karna kalo dibilang positif juga ai ini bisa nyelesain tugas dengan cepat negatifnya saya gabisa berlatih menyusun kata kata lagi kalo dalam kasus bikin proposal spt di atas,bener banget saya kelas seminggu lalu ditugaskan bikin proposal buat projek pas saya coba tinggal copas copas aja semalem doang jadi dah tu proposal guru saya juga bingung kenapa bisa cepet gitu alhasil saya bilang sesuai kenyataan saya bilang saya buatnya pake ai di chat gpt disitu saya ngira guru saya bakal nerima aja ternyata malah ngomel dan ngelarang saya buat make dukun itu yaaa guru saya bilang dukun karna dia umur an disini saya jadi mikir teknologi ini bagus apa tidak karna kalau dibilang positif juga ai ini bisa nyelesain tugas dengan cepat negatifnya saya gabisa berlatih menyusun kata kata lagi kalau dalam kasus bikin proposal seperti di atas,"['bener', 'banget', 'saya', 'kelas', 'seminggu', 'lalu', 'ditugaskan', 'bikin', 'proposal', 'buat', 'projek', 'pas', 'saya', 'coba', 'tinggal', 'copas', 'copas', 'aja', 'semalem', 'doang', 'jadi', 'dah', 'tu', 'proposal', 'guru', 'saya', 'juga', 'bingung', 'kenapa', 'bisa', 'cepet', 'gitu', 'alhasil', 'saya', 'bilang', 'sesuai', 'kenyataan', 'saya', 'bilang', 'saya', 'buatnya', 'pake', 'ai', 'di', 'chat', 'gpt', 'disitu', 'saya', 'ngira', 'guru', 'saya', 'bakal', 'nerima', 'aja', 'ternyata', 'malah', 'ngomel', 'dan', 'ngelarang', 'saya', 'buat', 'make', 'dukun', 'itu', 'yaaa', 'guru', 'saya', 'bilang', 'dukun', 'karna', 'dia', 'umur', 'an', 'disini', 'saya', 'jadi', 'mikir', 'teknologi', 'ini', 'bagus', 'apa', 'tidak', 'karna', 'kalau', 'dibilang', 'positif', 'juga', 'ai', 'ini', 'bisa', 'nyelesain', 'tugas', 'dengan', 'cepat', 'negatifnya', 'saya', 'gabisa', 'berlatih', 'menyusun', 'kata', 'kata', 'lagi', 'kalau', 'dalam', 'kasus', 'bikin', 'proposal', 'seperti', 'di', 'atas']","['bener', 'banget', 'kelas', 'seminggu', 'ditugaskan', 'bikin', 'proposal', 'projek', 'pas', 'coba', 'tinggal', 'copas', 'copas', 'aja', 'semalem', 'doang', 'dah', 'tu', 'proposal', 'guru', 'bingung', 'cepet', 'gitu', 'alhasil', 'bilang', 'sesuai', 'kenyataan', 'bilang', 'buatnya', 'pake', 'ai', 'chat', 'gpt', 'disitu', 'ngira', 'guru', 'nerima', 'aja', 'ngomel', 'ngelarang', 'make', 'dukun', 'yaaa', 'guru', 'bilang', 'dukun', 'karna', 'umur', 'an', 'mikir', 'teknologi', 'bagus', 'karna', 'dibilang', 'positif', 'ai', 'nyelesain', 'tugas', 'cepat', 'negatifnya', 'gabisa', 'berlatih', 'menyusun', 'bikin', 'proposal']","['bener', 'banget', 'kelas', 'minggu', 'tugas', 'bikin', 'proposal', 'projek', 'pas', 'coba', 'tinggal', 'copas', 'copas', 'aja', 'semalem', 'doang', 'dah', 'tu', 'proposal', 'guru', 'bingung', 'cepet', 'gitu', 'alhasil', 'bilang', 'sesuai', 'nyata', 'bilang', 'buat', 'pake', 'ai', 'chat', 'gpt', 'situ', 'ngira', 'guru', 'nerima', 'aja', 'ngomel', 'ngelarang', 'make', 'dukun', 'yaaa', 'guru', 'bilang', 'dukun', 'karna', 'umur', 'an', 'mikir', 'teknologi', 'bagus', 'karna', 'bilang', 'positif', 'ai', 'nyelesain', 'tugas', 'cepat', 'negatif', 'gabisa', 'latih', 'susun', 'bikin', 'proposal']",netral
